PMID,Title,Abstract,Authors,Journal,Year,Keywords,URL,Affiliations
30488083,Contradictory effects of chemical filters in UV/ROS-stressed human keratinocyte and fibroblast cells.,"Chemical UV-filters are frequently applied as active ingredients in sunscreen to protect from detrimental effects of UV radiation. Regardless, many of these compounds are not well characterized concerning their capacity to counteract UV induced reactive oxygen species (ROS). Intracellular ROS release is an early event upon UV exposure and a crucial trigger of reaction cascades that may provoke adverse effects both in short- and long-term. We report a strategy to assess the capacity of UV-filters (ecamsule, oxybenzone and menthyl anthranilate) to counteract UVA/UVB stress in the human keratinocyte HaCaT and the wildtype Fibs E6/E7 fibroblast cell lines. The reduction of ROS levels was taken as primary endpoint. The effect of treatment on the cells' metabolic activity was analyzed as an indicator of viability post-treatment, to investigate potential immediate and late (photo)toxicity. Additionally, the compounds' antioxidative capacity was investigated using an azo-based radical generator. Established antioxidants, quercetin and N-acetylcysteine, were used as controls. Data showed remarkable differences in the mode of action of the chemical UV-filters, ranging from protective to pro-oxidative properties, indicating the need for more detailed mode of action-based investigations. Certainly, additional consideration and evaluation will be necessary to further extrapolate these in vitro data for the assessment of in vivo exposure situations. However, the presented approach enables parallel investigations of photoprotective and phototoxic effects of UV-filters, and thus can complement and extent existing in vitro testing strategies.","Hofer Stefanie, Stonig Marlies, Wally Verena, Hartmann Anja, Fuchs Dietmar, Hermann Martin, Paparella Martin, Ganzera Markus, Gostner Johanna M",ALTEX,2019,"Cell Line, Fibroblasts, Humans, Keratinocytes, Oxidative Stress, Radiation-Protective Agents, Reactive Oxygen Species, Skin, Ultraviolet Rays",https://pubmed.ncbi.nlm.nih.gov/30488083/,"Department of Anaesthesiology and Critical Care Medicine, Medical University of Innsbruck, Austria.; Division of Biological Chemistry, Biocenter, Medical University of Innsbruck, Austria.; Division of Medical Biochemistry, Biocenter, Medical University of Innsbruck, Austria.; EB House Austria, Research Program for Molecular Therapy of Genodermatoses, Department of Dermatology, University Hospital of the Paracelsus Medical University Salzburg, Austria.; Institute of Pharmacy/Pharmacognosy, University of Innsbruck, Austria."
38574654,"Concentrations, compositional profiles, and health risks of benzophenones among the Taiwanese population based on analysis of 23 daily consumed foods.","In this study, we analyzed the occurrence and distribution of 11 benzophenone-type ultraviolet filters (BPs) in 893 food samples spanning 7 food categories in Taiwan. We conducted a Monte Carlo simulation to determine the carcinogenic and noncarcinogenic risks of BPs. The results indicated that cornflakes had the highest mean level of BPs (103 ng/g), followed by bread (101 ng/g) and pastries (59 ng/g). BP was the most prevalent category, followed by 4-methylbenzophenone (4-MBP), 2-hydroxybenzophenone, and benzophenone-3. Estimation of the lifetime cancer risk (LTCR) of BP (average life expectancy of 80 years) placed them in the 50th and 97.5th percentiles [P50 (P97.5)] LTCR of 1.9 × 10<sup>-7</sup> (5.7 × 10<sup>-6</sup>), indicating that BP in food poses a low renal hazard to the Taiwanese population. The noncarcinogenic risk of BPs was evaluated using a hazard quotient and combined margin of exposure (MOE<sub>T</sub>), revealing a P50 (P97.5) hazard index of < 1 for BP, 4-MBP, and methyl-2-benzoylbenzoate. Although the P50 MOE<sub>T</sub> values for all age groups were within the moderate range of concern, with a more conservative extreme (P2.5), the MOE<sub>T</sub> values for the 0-3, 3-6, and 6-12 age groups fell below 100, indicating a high concern for renal degeneration and hyperplasia.","Chen Hsin-Chang, Huang Yu-Fang, Wu Chen-Ting",Journal of hazardous materials,2024,"Benzophenones, Taiwan, Humans, Risk Assessment, Food Contamination, Sunscreening Agents, Monte Carlo Method, Food Analysis",https://pubmed.ncbi.nlm.nih.gov/38574654/,"Department of Chemistry, College of Science, Tunghai University, Taichung, Taiwan.; Institute of Environmental and Occupational Health Sciences, School of Medicine, National Yang Ming Chiao Tung University, Taipei, Taiwan. Electronic address: yfh@nycu.edu.tw.; Institute of Food Safety and Health Science Risk Assessment, National Yang Ming Chiao Tung University, Taipei, Taiwan."
37279611,"Exposure of Swedish adolescents to elements, persistent organic pollutants (POPs), and rapidly excreted substances - The Riksmaten adolescents 2016-17 national survey.","Adolescence is a period of significant physiological changes, and likely a sensitive window to chemical exposure. Few nation-wide population-based studies of chemical body burdens in adolescents have been published. In the national dietary survey Riksmaten Adolescents (RMA) 2016-17, over 13 chemical substance groups, including elements, chlorinated/brominated/fluorinated persistent organic pollutants (POPs) were analysed in blood, and in urine metabolites of phthalates/phthalate alternatives, phosphorous flame retardants, polycyclic aromatic hydrocarbons (PAHs), and pesticides, along with bisphenols and biocide/preservative/antioxidant/UV filter substances (N = 1082, ages 11-21). The aim was to characterize the body burdens in a representative population of adolescents in Sweden, and to compare results with human biomonitoring guidance values (HBM-GVs). Cluster analyses and Spearman's rank order correlations suggested that concentrations of substances with known common exposure sources and similar toxicokinetics formed obvious clusters and showed moderate to very strong correlations (r ≥ 0.4). No clusters were formed between substances from different matrices. Geometric mean (GM) concentrations of the substances were generally less than 3-fold different from those observed among adolescents in NHANES (USA 2015-16) and GerES V (Germany 2014-17). Notable exceptions were brominated diphenyl ethers (PBDEs) with >20-fold lower GM concentrations, and the biocide triclosan and ultraviolet (UV) filter benzophenone-3 with >15-fold lower mean concentrations in RMA compared to NHANES. Exceedance of the most conservative HBM-GVs were observed for aluminium (Al, 26% of subjects), perfluorooctanesulfonic acid (PFOS, 19%), perfluorooctanoic acid (PFOA, 12%), lead (Pb, 12%), MBP (dibutyl phthalate metabolite, 4.8%), hexachlorobenzene (HCB, 3.1%) and 3-phenoxybenzoic acid (PBA, pyrethroid metabolite, 2.2%). Males showed a higher proportion of exceedances than females for Pb, HCB and PFOS; otherwise no gender-related differences in exceedances were observed. A higher proportion of males than females had a Hazard Index (HI) of substances with liver and kidney toxicity and neurotoxicity >1. Industrialized countries with similarly high standards of living, with some exceptions, show comparable average body burdens of a variety of toxic chemicals among adolescents from the general population. The exceedances of HBM-GVs and HIs strongly suggests that further efforts to limit chemical exposure are warranted.","Pineda Sebastian, Lignell Sanna, Gyllenhammar Irina, Lampa Erik, Benskin Jonathan P, Lundh Thomas, Lindh Christian, Kiviranta Hannu, Glynn Anders",International journal of hygiene and environmental health,2023,"Male, Female, Humans, Adolescent, Persistent Organic Pollutants, Environmental Monitoring, Sweden, Hydrocarbons, Chlorinated, Nutrition Surveys, Hexachlorobenzene, Lead, Environmental Pollutants, Halogenated Diphenyl Ethers",https://pubmed.ncbi.nlm.nih.gov/37279611/,"Department of Biomedicine and Veterinary Public Health Sciences, Swedish University of Agricultural Sciences, Uppsala, Sweden.; Department of Biomedicine and Veterinary Public Health Sciences, Swedish University of Agricultural Sciences, Uppsala, Sweden. Electronic address: sebastian.pineda@slu.se.; Department of Environmental Science, Stockholm University, Stockholm, Sweden.; Department of Health Security, Finnish Institute for Health and Welfare, Helsinki, Finland.; Department of Laboratory Medicine, Division of Occupational and Environmental Medicine, Lund University, Lund, Sweden.; Department of Medical Sciences, Uppsala University, Uppsala, Sweden.; Department of Risk and Beneﬁt Assessment, Swedish National Food Agency, Uppsala, Sweden."
31852531,"Evaluation of the acute toxicity, phototoxicity and embryotoxicity of a residual aqueous fraction from extract of the Antarctic moss Sanionia uncinata.","Ultraviolet (UV) radiation is the main exogenous inductor of skin damage and so photoprotection is important to control skin disorders. The Antarctic moss Sanionia uncinata is an important source of antioxidants and the photoprotective activity of its organic extracts has been investigated. This study aimed to evaluate the potential photoprotection, cytotoxicity and embryotoxicity of residual aqueous fraction (AF) from the moss S. uncinata. UV-visible spectrum and SPF (sun protection factor) were determined by spectrophotometry. Embryotoxicity potential was evaluated by Fish embryo-larval toxicity test using zebrafish (Danio rerio) as organism model. Cell death assays by water-soluble tetrazolium salt (WST-1) and lactate dehydrogenase (LDH) were investigated using HaCaT keratinocyte cell line cultured in monolayers and three dimensions (3D). Phototoxicity and association with UV-filters were performed by 3T3 neutral red uptake test. The AF showed sharp absorption bands in the UV region and less pronounced in the visible region. The SPF was low (2.5 ± 0.3), but the SPF values of benzophenone-3 and octyl-methoxycinnamate increased ~ 3 and 4 times more, respectively, in association with AF. The AF did not induce significant lethal and sublethal effects on zebrafish early-life stages. In monolayers, the HaCaT cell viability, evaluated by WST-1, was above 70% by ≤0.4 mg AF/mL after 48 and 72-h exposure, whereas ≤1 mg AF/mL after 24-h exposure. The LDH assay showed that the cell viability was above 70% by ≤0.4 mg AF/mL even after 72-h exposure, but ≤1 mg/mL after 24 and 48-h exposure. In 3D cell culture, an increased cell resistance to toxicity was observed, because cell viability of HaCaT cell by WST-1 and LDH was above ~ 90% when using ≤1 and 4 mg AF/mL, respectively. The AF demonstrated values of photo irritation factor < 2 and of photo effect < 0.1, even though in association with UV-filters. The residual AF absorbs UV-vis spectrum, increased SPF values of BP-3 and OMC and does not induce embryotoxicity to zebrafish early life-stage. The cell death assays allowed establishing non-toxic doses of AF and phototoxicity was not detected. AF of S. uncinata presents a good potential for skin photoprotection against UV-radiation.","da Silva Fernandes Andréia, Brito Lara Barroso, Oliveira Gisele Augusto Rodrigues, Ferraz Elisa Raquel Anastácio, Evangelista Heitor, Mazzei José Luiz, Felzenszwalb Israel",BMC pharmacology & toxicology,2019,"Animals, Antarctic Regions, Bryopsida, Cell Culture Techniques, Cell Line, Cell Survival, Dose-Response Relationship, Drug, Embryo, Nonmammalian, Humans, Keratinocytes, Plant Extracts, Sun Protection Factor, Sunscreening Agents, Ultraviolet Rays, Zebrafish",https://pubmed.ncbi.nlm.nih.gov/31852531/,"Department of Natural Products, Institute of Drug Technology, Oswaldo Cruz Foundation, Rio de Janeiro, RJ, Brazil.; Environmental Toxicology Research Laboratory (EnvTox), Faculty of Pharmacy, Federal University of Goiás (UFG), Goiânia, GO, Brazil.; Laboratory of Environmental Mutagenesis, Department of Biophysics and Biometry, University of the State of Rio de Janeiro, Rio de Janeiro, RJ, Brazil.; Laboratory of Environmental Mutagenesis, Department of Biophysics and Biometry, University of the State of Rio de Janeiro, Rio de Janeiro, RJ, Brazil. andreiadasilvaf@gmail.com.; Laboratory of Radioecology and Global Changes, Department of Biophysics and Biometry, University of the State of Rio de Janeiro, Rio de Janeiro, RJ, Brazil.; Laboratory of Toxicology, Department of Pharmacy and Pharmaceutical Administration, Pharmacy College, Fluminense Federal University, Niteroi, RJ, Brazil."
30875073,Acute toxicity testing of TiO<sub>2</sub>-based vs. oxybenzone-based sunscreens on clownfish (Amphiprion ocellaris).,"Given the prevalence of skin cancer, sunscreens are recommended by dermatologists including the American Academy of Dermatology to protect skin from harmful ultraviolet rays. Unfortunately, this leads to an estimated 14,000 tons of sunscreen entering waterways each year. Many of the chemicals in sunscreens, such as oxybenzone and benzophenone-2, are indicated to have adverse effects on corals and other aquatic life. As an eco-conscious alternative, physical barrier sunscreens, such as non-nano-titanium dioxide (TiO<sub>2</sub>), have been suggested as a replacement. This study examines the impact of a non-nano-TiO<sub>2</sub>-based sunscreen over a nationally sold brand of sunscreen containing oxybenzone, on clownfish (Amphiprion ocellaris). Animals were evaluated for mortality, swimming behavior, and feeding behavior. Our data indicate that at an exposure level of 100 mg/L oxybenzone-containing sunscreen had a negative impact on mortality, leading to 25% death by the end of the 97-h testing period. Negative impacts on behavior were even more dramatic for the 100 mg/L oxybenzone-containing sunscreen, with 100% of the animals failing to feed over the first 49 h of testing and 100% of animals demonstrating abnormal swimming behavior over the entire testing period. By comparison, the non-nano-(TiO<sub>2</sub>) sunscreen at 100 mg/L had little (6.7%) negative impact on mortality and feeding. While swimming behavior was disrupted during the first 25 h of testing (26.7% abnormal movement), animals recovered well over the remainder of the testing period (out to 97 h).","Barone Alexandra N, Hayes Caitlyn E, Kerr James J, Lee Ryan C, Flaherty Denise B",Environmental science and pollution research international,2019,"Animals, Anthozoa, Benzophenones, Humans, Perciformes, Skin, Sunscreening Agents, Titanium, Toxicity Tests, Acute, Ultraviolet Rays, Water Pollutants, Chemical",https://pubmed.ncbi.nlm.nih.gov/30875073/,"Eckerd College, Collegium of Natural Sciences, St. Petersburg, FL,, USA.; Eckerd College, Collegium of Natural Sciences, St. Petersburg, FL,, USA. flaherdb@eckerd.edu."
38705413,Computational study on the endocrine-disrupting metabolic activation of Benzophenone-3 catalyzed by cytochrome P450 1A1: A QM/MM approach.,"Predicting the metabolic activation mechanism and potential hazardous metabolites of environmental endocrine-disruptors is a challenging and significant task in risk assessment. Here the metabolic activation mechanism of benzophenone-3 catalyzed by P450 1A1 was investigated by using Molecular Dynamics, Quantum Mechanics/Molecular Mechanics and Density Functional Theory approaches. Two elementary reactions involved in the metabolic activation of BP-3 with P450 1A1: electrophilic addition and hydrogen abstraction reactions were both discussed. Further conversion reactions of epoxidation products, ketone products and the formaldehyde formation reaction were investigated in the non-enzymatic environment based on previous experimental reports. Binding affinities analysis of benzophenone-3 and its metabolites to sex hormone binding globulin indirectly demonstrates that they all exhibit endocrine-disrupting property. Toxic analysis shows that the eco-toxicity and bioaccumulation values of the benzophenone-3 metabolites are much lower than those of benzophenone-3. However, the metabolites are found to have skin-sensitization effects. The present study provides a deep insight into the biotransformation process of benzophenone-3 catalyzed by P450 1A1 and alerts us to pay attention to the adverse effects of benzophenone-3 and its metabolites in human livers.","Wang Zijian, Zhang Ruiming, Li Yanwei, Zhang Qingzhu, Wang Wenxing, Wang Qiao",Chemosphere,2024,"Benzophenones, Endocrine Disruptors, Cytochrome P-450 CYP1A1, Quantum Theory, Humans, Molecular Dynamics Simulation, Catalysis, Biotransformation",https://pubmed.ncbi.nlm.nih.gov/38705413/,"College of Ocean Science and Engineering, Shandong University of Science and Technology, Qingdao, 266237, PR China.; Environment Research Institute, Shandong University, Qingdao, 266237, PR China.; Environment Research Institute, Shandong University, Qingdao, 266237, PR China. Electronic address: zqz@sdu.edu.cn."
31339964,"Organic ultraviolet filters in nearshore waters and in the invasive lionfish (Pterois volitans) in Grenada, West Indies.","Sunscreens and other personal care products use organic ultraviolet (UV) filters such as oxybenzone, 4-methylbenzylidene camphor, Padimate-O, and octyl methoxycinnamate to prevent damage to human skin. While these compounds are effective at preventing sunburn, they have a demonstrated negative effect on cells and tissues across taxonomic levels. These compounds have a relatively short half-life in seawater but are continuously re-introduced via recreational activities and wastewater discharge, making them environmentally persistent. Because of this, testing seawater samples for the presence of these compounds may not be reflective of their abundance in the environment. Bioaccumulation of organic ultraviolet filters in a high-trophic level predator may provide greater insight to the presence and persistence of these compounds. To address this, the present study collected seawater samples as well as muscle and stomach content samples from the invasive Pacific lionfish (Pterois volitans) in the nearshore waters of Grenada, West Indies to examine the use of lionfish as potential bioindicator species. Seawater and lionfish samples were collected at four sites that are near point sources of wastewater discharge and that receive a high number of visitors each year. Samples were tested for the presence and concentrations of oxybenzone, 4-methylbenzylidene camphor (4-MBC), Padimate-O, and octyl methoxycinnamate (OMC) using liquid chromatography-mass spectrometry. Oxybenzone residues were detected in 60% of seawater samples and OMC residues were detected in 20% of seawater samples. Seawater samples collected in the surface waters near Grenada's main beach had oxybenzone concentrations more than ten times higher than seawater samples collected in less frequently visited areas and the highest prevalence of UV filters in lionfish. Residues of oxybenzone were detected in 35% of lionfish muscle and 4-MBC residues were detected in 12% of lionfish muscle. Padimate-O was not detected in either seawater or lionfish samples. No organic UV filters were detected in lionfish stomach contents. Histopathologic examination of lionfish demonstrated no significant findings attributed to UV filter toxicity. These findings report UV filter residue levels for the first time in inshore waters in Grenada. Results indicate that lionfish may be bioaccumulating residues and may be a useful sentinel model for monitoring organic ultraviolet filters in the Caribbean Sea.","Horricks Ryan A, Tabin Sarah K, Edwards Jonnel J, Lumsden John S, Marancik David P",PloS one,2019,"Animals, Benzophenones, Caribbean Region, Environmental Monitoring, Female, Grenada, Humans, Introduced Species, Male, Perciformes, Seawater, Sentinel Species, Sunscreening Agents, Water Pollutants, Chemical",https://pubmed.ncbi.nlm.nih.gov/31339964/,"Department of Pathobiology, Ontario Veterinary College, University of Guelph, Guelph, ON, Canada.; Department of Pathobiology, School of Veterinary Medicine, St. George's University, True Blue, Grenada, West Indies."
39804281,A Non-Benzenoid Route to Thio-Oxybenzone Analogs: Superior UV Protection with Reduced Cytotoxicity.,"A one-pot methodology for the tandem acylation and oxidative aromatization of vinylogous thioesters to 2-acyl-5-(alkyl/arylthio) phenols is presented. Initially, cyclohexane-1,3-diones were converted to vinylogous thioesters through FeCl<sub>3</sub>-mediated thioenolization. This was followed by LiTMP-mediated acylation and DDQ-mediated aromatization, which resulted in the synthesis of sulphur derived oxybenzone analogs. Notably, replacing the methoxy group of oxybenzone with alkylthioxy or arylthioxy groups significantly enhanced UV absorption properties. The newly synthesized oxybenzone analogs exhibited superior UV absorption, effectively covering the entire UVA and UVB regions spanning from 240 to 440 nm. Furthermore, toxicity studies conducted on HEK293T cells demonstrated that many of the thio-analogs exhibit lower toxicity compared to parent oxybenzone, suggests potential for safer and more effective UV protection formulas.","Keerthana S, Indora Aman, Kumari Shivani, Sadananda Singh Nongmaithem, Goreti Rajendar","Chemistry, an Asian journal",2025,"Humans, Ultraviolet Rays, Benzophenones, HEK293 Cells, Sunscreening Agents, Cell Survival, Sulfhydryl Compounds, Molecular Structure",https://pubmed.ncbi.nlm.nih.gov/39804281/,"School of Biology, Indian Institute of Science Education and Research, Thiruvananthapuram, Kerala, India.; School of Chemistry, Indian Institute of Science Education and Research, Thiruvananthapuram, Kerala, 695551, India."
32497821,Toxic effects and transcriptome analyses of zebrafish (Danio rerio) larvae exposed to benzophenones.,"Sunscreen chemicals, such as benzophenones (BPs), are common environmental contaminants that are posing a growing health concern due to their increasing presence in water, fish, and human systems. Benzoresorcinol (BP1), oxybenzone (BP3), and dioxybenzone (BP8) are the most commonly used BPs for their ability to protect from sunburn by absorbing a broad spectrum of ultraviolet radiation. In this study, zebrafish larvae were used as an in vivo model to investigate the potential risks and molecular mechanisms of the toxic effects of BPs. The effects of these BPs on the gene expression in the aryl hydrocarbon receptor pathway, estrogen receptor pathway, and sex differentiation were detected using quantitative real-time PCR. All BPs were found to function as agonists of the estrogen receptors α and β1, indicating that these BPs likely undergo similar molecular metabolism in vivo, whereby they can activate cytochrome P450 genes and promote the expression of CYP19A and DMRT1. Furthermore, the gene expression profile of larvae after BP3 exposure was evaluated using a whole transcriptome sequencing approach. BP3 affected estradiol biosynthesis and sex differentiation. It also regulated gonadotropin-releasing hormone, thus interfering with the endocrine system. As a xenobiotic toxicant, BP3 upregulated the expression of cytochrome P450 genes (CYP1A and CYP3A65) and glutathione metabolism-related genes (GSTA, GSTM, and GSTP). It also interfered with the nervous system by regulating the calcium signaling pathway. These findings will be useful for understanding the toxicity mechanisms and metabolism of BPs in aquatic organisms and promote the regulation of these chemicals in the environment.","Meng Qi, Yeung Karen, Kwok Man Long, Chung Chun Ting, Hu Xue Lei, Chan King Ming","Environmental pollution (Barking, Essex : 1987)",2020,"Animals, Benzophenones, Gene Expression Profiling, Humans, Larva, Ultraviolet Rays, Water Pollutants, Chemical, Zebrafish",https://pubmed.ncbi.nlm.nih.gov/32497821/,"School of Life Sciences, The Chinese University of Hong Kong, Sha Tin, N.T., Hong Kong.; School of Life Sciences, The Chinese University of Hong Kong, Sha Tin, N.T., Hong Kong. Electronic address: chankingming@gmail.com."
34523531,Pregnancy exposure to synthetic phenols and placental DNA methylation - An epigenome-wide association study in male infants from the EDEN cohort.,"In utero exposure to environmental chemicals, such as synthetic phenols, may alter DNA methylation in different tissues, including placenta - a critical organ for fetal development. We studied associations between prenatal urinary biomarker concentrations of synthetic phenols and placental DNA methylation. Our study involved 202 mother-son pairs from the French EDEN cohort. Nine phenols were measured in spot urine samples collected between 22 and 29 gestational weeks. We performed DNA methylation analysis of the fetal side of placental tissues using the IlluminaHM450 BeadChips. We evaluated methylation changes of individual CpGs in an adjusted epigenome-wide association study (EWAS) and identified differentially methylated regions (DMRs). We performed mediation analysis to test whether placental tissue heterogeneity mediated the association between urinary phenol concentrations and DNA methylation. We identified 46 significant DMRs (≥5 CpGs) associated with triclosan (37 DMRs), 2,4-dichlorophenol (3), benzophenone-3 (3), methyl- (2) and propylparaben (1). All but 2 DMRs were positively associated with phenol concentrations. Out of the 46 identified DMRs, 7 (6 for triclosan) encompassed imprinted genes (APC, FOXG1, GNAS, GNASAS, MIR886, PEG10, SGCE), which represented a significant enrichment. Other identified DMRs encompassed genes encoding proteins responsible for cell signaling, transmembrane transport, cell adhesion, inflammatory, apoptotic and immunological response, genes encoding transcription factors, histones, tumor suppressors, genes involved in tumorigenesis and several cancer risk biomarkers. Mediation analysis suggested that placental cell heterogeneity may partly explain these associations. This is the first study describing the genome-wide modifications of placental DNA methylation associated with pregnancy exposure to synthetic phenols or their precursors. Our results suggest that cell heterogeneity might mediate the effects of triclosan exposure on placental DNA methylation. Additionally, the enrichment of imprinted genes within the DMRs suggests mechanisms by which certain exposures, mainly to triclosan, could affect fetal development.","Jedynak Paulina, Tost Jörg, Calafat Antonia M, Bourova-Flin Ekaterina, Busato Florence, Forhan Anne, Heude Barbara, Jakobi Milan, Rousseaux Sophie, Schwartz Joel, Slama Rémy, Vaiman Daniel, Philippat Claire, Lepeule Johanna","Environmental pollution (Barking, Essex : 1987)",2021,"DNA Methylation, Epigenome, Female, Histones, Humans, Infant, Male, Phenols, Placenta, Pregnancy",https://pubmed.ncbi.nlm.nih.gov/34523531/,"Department of Environmental Health, Harvard T.H. Chan School of Public Health, Boston, MA, USA.; Genomics, Epigenetics and Physiopathology of Reproduction, Institut Cochin, U1016 Inserm - UMR 8104 CNRS - Paris-Descartes University, Paris, France.; Laboratory for Epigenetics and Environment, Centre National de Recherche en Génomique Humaine, CEA - Institut de Biologie François Jacob, University Paris Saclay, Evry, France.; National Center for Environmental Health, Centers for Disease Control and Prevention, Atlanta, GA, USA.; University Grenoble Alpes, Inserm, CNRS, EpiMed Group, Institute for Advanced Biosciences, Grenoble, France.; University Grenoble Alpes, Inserm, CNRS, Team of Environmental Epidemiology Applied to Development and Respiratory Health, Institute for Advanced Biosciences, Grenoble, France.; University Grenoble Alpes, Inserm, CNRS, Team of Environmental Epidemiology Applied to Development and Respiratory Health, Institute for Advanced Biosciences, Grenoble, France. Electronic address: paulina.jedynak@univ-grenoble-alpes.fr.; Université de Paris, Centre for Research in Epidemiology and Statistics (CRESS), INSERM, INRAE, F-75004, Paris, France."
39119690,Photoprotection-related properties of a raw extract from <i>Gordonia hongkongensis</i> EUFUS-Z928: A culturable rare actinomycete associated with the Caribbean octocoral <i>Eunicea fusca</i>.,"UV filters in current sunscreen formulations can have negative effects on human health, such as endocrine disruption and allergic reactions, as well as on the environment, including bioaccumulation and coral health toxicity. As a result, there is a need to find alternative compounds that serve as safer and more ecofriendly active ingredients. This study successfully isolated actinomycetes from the octocoral <i>Eunicea fusca</i> and assessed their potential as producers of photoprotective compounds. The use of bio-based chemical agents, particularly natural products, has been a highly effective strategy for discovering bioactive compounds, especially in marine invertebrates and their associated microbiota. Eighteen bacterial isolates were obtained and subsequently employed to prepare raw methanolic extracts from seven-day submerged cultures in Zobell marine broth. The resulting extracts were screened for 2,2-diphenyl-1-picrylhydrazyl (DPPH) and 2,2'-azino-bis(3-ethylbenzothiazoline-6-sulfonic acid) (ABTS) radical scavenging capacity and characterized by total phenolic and flavonoid content measurements. After screening, the <i>Gordonia hongkongensis</i> EUFUS-Z928-derived raw extract exhibited the best antioxidant profile, i.e. DPPH and ABTS radical scavenging of 4.93 and 6.00 µmol Trolox per gram of extract, respectively, and selected for further photoprotection-related analysis. Thus, this extract demonstrated a UV-absorbing capacity of 46.33% of the <i>in vitro</i> sun protection factor calculated for 30 µg/mL oxybenzone but did not exhibit any cytotoxicity on human dermal fibroblasts (HDFa cell line) at concentrations up to 500 µg/mL. The liquid chromatography-mass spectrometry chemical characterization of this extract showed compounds with structural features associated with free radical scavenging and UV absorption (i.e. photoprotection-related activities). These findings highlighted the potential of the microbiota associated with <i>E. fusca</i> and confirmed the feasibility of exploiting its metabolites for photoprotection-related purposes.","Sánchez-Suárez Jeysson, Villamil Luisa, Coy-Barrera Ericsson, Díaz Luis",Science progress,2024,"Sunscreening Agents, Anthozoa, Animals, Actinobacteria, Humans, Ultraviolet Rays, Antioxidants, Phenols, Flavonoids",https://pubmed.ncbi.nlm.nih.gov/39119690/,"Bioorganic Chemistry Laboratory, Universidad Militar Nueva Granada, Cajicá, Colombia.; Doctoral Program in Biosciences, School of Engineering, Universidad de La Sabana, Chía, Colombia."
24607115,A new method for the determination of benzophenone-UV filters in human serum samples by dispersive liquid-liquid microextraction with liquid chromatography-tandem mass spectrometry.,"Benzophenone-UV filters (BP-UV filters) are extensively used in cosmetics products to avoid damaging effects of UV radiation. Despite their low toxicity, many research papers indicate that BP-UV filters are weak endocrine disruptors (EDCs). There are clear relationships between BP-UV filters exposure and several health disorders such as carcinogenesis and malformations observed in animals. In the present work, a new sample treatment procedure by dispersive liquid-liquid microextraction (DLLME) is proposed for the extraction of six BPs, namely benzophenone-1 (BP-1), benzophenone-2 (BP-2), benzophenone-3 (BP-3), benzophenone-6 (BP-6), benzophenone-8 (BP-8) and 4-hydroxybenzophenone (4-OH-BP), in human serum samples, followed by ultra-high performance liquid chromatography-tandem mass spectrometry (UPLC-MS/MS) analysis. The method involves an enzymatic treatment to quantify the total content (free plus conjugated species) of BP-UV filters in serum. The extraction parameters were accurately optimized using multivariate optimization approach. Benzophenone-d₁₀ (BP-d₁₀) was used as surrogate. Limits of quantification (LOQs) ranged from 0.4 to 0.9 ng mL(-1) and inter-day precision (evaluated as relative standard deviation) ranged from 1.9% to 13.1%. The method was validated using matrix-matched calibration and a recovery assay. Recovery rates for spiked samples ranged from 97% to 106%, and acceptable linearity was obtained up to concentrations of 40 ng mL(-1). The method was applied to the determination of the target compounds in human serum samples from 20 randomly selected anonymous individuals.","Vela-Soria F, Ballesteros O, Zafra-Gómez A, Ballesteros L, Navalón A",Talanta,2014,"Benzophenones, Chromatography, Liquid, Humans, Liquid Phase Microextraction, Reproducibility of Results, Tandem Mass Spectrometry, Ultraviolet Rays",https://pubmed.ncbi.nlm.nih.gov/24607115/,"Research Group of Analytical Chemistry and Life Sciences, Department of Analytical Chemistry, Campus of Fuentenueva, University of Granada, E-18071 Granada, Spain.; Research Group of Analytical Chemistry and Life Sciences, Department of Analytical Chemistry, Campus of Fuentenueva, University of Granada, E-18071 Granada, Spain. Electronic address: oballest@ugr.es."
27602976,"Online Survey of US Dermatologists' Sunscreen Opinions: Perceptions, Recommendation Factors, and Self-Usage.","The American Academy of Dermatology and dermatologists' themselves, have recommended public education and patient counseling regarding sunscreen. The purpose of this study was to determine US dermatologists' actual sunscreen perceptions as well as their recommendations and personal usage. 540 practicing US dermatologists responded to an online survey that assessed each physician's perception of safety and efficacy of sunscreen, recommendation factors, and personal usage. Dermatologists have an overall positive view of sunscreen. 99% of dermatologists agree that regular sunscreen use helps lower skin cancer risk, reduces subsequent photoaging, and recommend their family/friends use sunscreen. Most dermatologists believe that oxybenzone and retinyl palmitate are safe in sunscreen (86% and 85%, respectively). Dermatologists used multiple sunscreen recommendation criteria including Sun Protection Factor (SPF) level, broad spectrum protection, cosmetic elegance/feel, and photostability (96%, 98%, 85%, and 68%, respectively). The use of sunscreen remains a critical part of sun protection. Therefore, it is important to assess and understand the perspective and patient recommendations provided by dermatologists. <br /><br /> <em>J Drugs Dermatol.</em> 2016;15(9):1121-1123.","Farberg Aaron S, Rigel Adam C, Rigel Darrell S",Journal of drugs in dermatology : JDD,2016,"Dermatologists, Dermatology, Humans, Internet, Perception, Practice Guidelines as Topic, Self Administration, Sunscreening Agents, Surveys and Questionnaires",https://pubmed.ncbi.nlm.nih.gov/27602976/,
